,id,questionnaire,code,text,latent_variable,answers,participant,created,given_answer,reverse_coded,personal_goal,goal
6372,7273,big_five,vertrag7,Ich würde meine schlechte Laune nie an anderen auslassen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6373,7272,big_five,vertrag6,"Wenn mir jemand hilft, erweise ich mich immer als dankbar.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6374,7271,big_five,vertrag5,Ich bin ein Egoist.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6375,7270,big_five,vertrag4,Ich habe immer wieder Streit mit anderen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft nicht zu,0,,
6376,7269,big_five,vertrag3,"Ich helfe anderen, auch wenn man mir es nicht dankt.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6377,7268,big_five,vertrag2,Ich bin ein höflicher Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6378,7267,big_five,vertrag1,"Ich achte darauf, immer freundlich zu sein.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6379,7266,big_five,offen10,Ich habe viele Ideen und viel Fantasie.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6380,7265,big_five,offen9,"Ich lese viel über wissenschaftliche Themen, neue Entdeckungen oder historische Begebenheiten.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft nicht zu,0,,
6381,7264,big_five,offen8,Ich interessiere mich sehr für philosophische Fragen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6382,7263,big_five,offen7,"Ich beschäftige mich viel mit Kunst, Musik und Literatur.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6383,7262,big_five,offen6,Ich lerne immer wieder gerne neue Dinge.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6384,7261,big_five,offen5,Ich diskutiere gerne.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6385,7260,big_five,offen4,"Am liebsten ist es mir, wenn alles so bleibt, wie es ist.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6386,7259,big_five,offen3,"Ich reise viel, um andere Kulturen kennenzulernen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6387,7258,big_five,offen2,Ich bin ein neugieriger Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6388,7257,big_five,offen1,Ich will immer neue Dinge ausprobieren.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6389,7256,big_five,gewissen10,Ich mache eigentlich nie Flüchtigkeitsfehler.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6390,7255,big_five,gewissen9,"Wenn ich mich einmal entschieden habe, dann weiche ich davon auch nicht mehr ab.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6391,7254,big_five,gewissen8,"Ich achte sehr darauf, dass Regeln eingehalten werden.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6392,7253,big_five,gewissen7,Auch kleine Schlampereien stören mich.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6393,7252,big_five,gewissen6,Auch kleine Bußgelder sind mir sehr unangenehm.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6394,7251,big_five,gewissen5,Ich habe meine festen Prinzipien und halte daran auch fest.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6395,7250,big_five,gewissen4,Ich gehe immer planvoll vor.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6396,7249,big_five,gewissen3,Ich war schon als Kind sehr ordentlich.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6397,7248,big_five,gewissen2,Meine Aufgaben erledige ich immer sehr genau.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6398,7247,big_five,gewissen1,Ich bin sehr pflichtbewusst.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6399,7246,big_five,extra10,Ich bin sehr kontaktfreudig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6400,7245,big_five,extra9,Ich bin ein gesprächiger und kommunikativer Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6401,7244,big_five,extra8,Ich bin in vielen Vereinen aktiv.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6402,7243,big_five,extra7,Ich gehe gerne auf Partys.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6403,7242,big_five,extra6,Ich bin ein Einzelgänger.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6404,7241,big_five,extra5,Im Grunde bin ich oft lieber für mich allein.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6405,7240,big_five,extra4,Ich stehe gerne im Mittelpunkt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft nicht zu,0,,
6406,7239,big_five,extra3,Ich bin unternehmungslustig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6407,7238,big_five,extra2,Ich kann schnell gute Stimmung verbreiten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6408,7237,big_five,extra1,Ich bin gerne mit anderen Menschen zusammen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6409,7236,big_five,neuro10,Ich bin mir in meinen Entscheidungen oft unsicher.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6410,7235,big_five,neuro9,Oft werde ich von meinen Gefühlen hin-und her gerissen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6411,7234,big_five,neuro8,Ich bin oft nervös.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6412,7233,big_five,neuro7,Ich bin oft ohne Grund traurig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher nicht zu,0,,
6413,7232,big_five,neuro6,Oft überwältigen mich meine Gefühle.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6414,7231,big_five,neuro5,Ich grübele viel über meine Zukunft nach.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6415,7230,big_five,neuro4,Ich mache mir oft unnütze Sorgen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6416,7229,big_five,neuro3,Ich verspüre oft eine große innere Unruhe.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6417,7228,big_five,neuro2,Ich fühle mich oft unsicher.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft zu,0,,
6418,7227,big_five,neuro1,Ich bin ein ängstlicher Typ.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",256,2021-08-06 07:26:42,trifft eher zu,0,,
6419,7226,sus,sus_10,"10. Ich musste eine Menge lernen, bevor ich anfangen konnte das System zu verwenden.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,trifft eher nicht zu,0,,
6420,7225,sus,sus_9,9. Ich fühlte mich bei der Benutzung des Systems sehr sicher.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,teils - teils,0,,
6421,7224,sus,sus_8,8. Ich empfand das System als sehr umständlich zu nutzen.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,teils - teils,0,,
6422,7223,sus,sus_7,"7. Ich kann mir vorstellen, dass die meisten Menschen den Umgang mit dem System sehr schnell lernen.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,teils - teils,0,,
6423,7222,sus,sus_6,"6. Ich denke, das System enthielt zu viele Inkonsistenzen.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,trifft eher nicht zu,0,,
6424,7221,sus,sus_5,"5. Ich fand, die verschiedenen Funktionen waren in dem System gut integriert.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,teils - teils,0,,
6425,7220,sus,sus_4,"4. Ich glaube, ich würde die Hilfe einer technisch versierten Person benötigen, um das System benutzen zu können.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,trifft eher nicht zu,0,,
6426,7219,sus,sus_3,3. Ich empfand das System als einfach zu benutzen.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,trifft eher zu,0,,
6427,7218,sus,sus_2,2. Ich empfand das System als unnötig komplex.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,teils - teils,0,,
6428,7217,sus,sus_1,"1. Ich denke, dass ich das System gerne benutzen würde.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",254,2021-08-05 11:58:04,trifft eher zu,0,,
6429,7216,complexity_assessment_4,complexity_assessment_4_4,Die Visualisierung erscheint mir intuitiv.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:45:30,trifft zu,0,,
6430,7215,complexity_assessment_4,complexity_assessment_4_3,Die Visualisierung ist überfordernd.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:45:30,trifft nicht zu,0,,
6431,7214,complexity_assessment_4,complexity_assessment_4_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:45:30,trifft zu,0,,
6432,7213,complexity_assessment_4,complexity_assessment_4_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:45:30,trifft nicht zu,0,,
6433,7212,complexity_assessment_3,complexity_assessment_3_4,Die Visualisierung erscheint mir intuitiv.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:45:14,trifft eher nicht zu,0,,
6434,7211,complexity_assessment_3,complexity_assessment_3_3,Die Visualisierung ist überfordernd.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:45:14,trifft eher zu,0,,
6435,7210,complexity_assessment_3,complexity_assessment_3_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:45:14,trifft zu,0,,
6436,7209,complexity_assessment_3,complexity_assessment_3_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:45:14,trifft nicht zu,0,,
6437,7208,complexity_assessment_2,complexity_assessment_2_4,Die Visualisierung erscheint mir intuitiv.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:44:55,teils-teils,0,,
6438,7207,complexity_assessment_2,complexity_assessment_2_3,Die Visualisierung ist überfordernd.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:44:55,teils-teils,0,,
6439,7206,complexity_assessment_2,complexity_assessment_2_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:44:55,teils-teils,0,,
6440,7205,complexity_assessment_2,complexity_assessment_2_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:44:55,teils-teils,0,,
6441,7204,complexity_assessment_1,complexity_assessment_1_4,Die Visualisierung erscheint mir intuitiv.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:43:44,trifft eher nicht zu,0,,
6442,7203,complexity_assessment_1,complexity_assessment_1_3,Die Visualisierung ist überfordernd.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:43:44,trifft zu,0,,
6443,7202,complexity_assessment_1,complexity_assessment_1_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:43:44,trifft nicht zu,0,,
6444,7201,complexity_assessment_1,complexity_assessment_1_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",254,2021-08-05 11:43:44,trifft zu,0,,
6445,7200,big_five,ehrlich4,Ich habe schon mal über andere gelästert oder schlecht über sie gedacht.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6446,7199,big_five,ehrlich3,"Ich habe schon mal Dinge weitererzählt, die ich besser für mich behalten hätte.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft nicht zu,0,,
6447,7198,big_five,ehrlich2,"Im privaten Bereich habe ich schon mal Dinge gemacht, die besser nicht an die Öffentlichkeit kommen sollten.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft nicht zu,0,,
6448,7197,big_five,ehrlich1,Ich habe schon mal etwas unterschlagen oder nicht gleich zurückgegeben.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft nicht zu,0,,
6449,7196,big_five,sicher6,"Am glücklichsten bin ich dann, wenn ich mich geborgen fühle.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6450,7195,big_five,sicher5,Ich träume oft von einem ruhigen Leben ohne böse Überraschungen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6451,7194,big_five,sicher4,Tief in meinem Innersten gibt es eine Sehnsucht nach Ruhe und Geborgenheit.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6452,7193,big_five,sicher3,Für ein sicheres Leben ohne böse Überraschungen würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6453,7192,big_five,sicher2,"Wenn ich die Wahl hätte, würde ich ein Leben in Sicherheit und Frieden wählen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6454,7191,big_five,sicher1,Ich habe schon immer ein starkes Bedürfnis nach Sicherheit und Ruhe verspürt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6455,7190,big_five,macht6,"Ich kann Menschen verstehen, die sagen, dass andere Dinge wichtiger sind als Einfluss und Politik.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6456,7189,big_five,macht5,"Am glücklichsten bin ich dann, wenn ich Verantwortung übernehmen kann und wichtige Entscheidungen treffen darf.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6457,7188,big_five,macht4,Für mehr Einfluss würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6458,7187,big_five,macht3,Tief in meinem Innersten gibt es eine Sehnsucht nach Einfluss und Macht.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6459,7186,big_five,macht2,"Wenn ich die Wahl hätte, würde ich in meinem Leben gerne weltbewegende Entscheidungen treffen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6460,7185,big_five,macht1,"Ich träume oft davon, wichtige Entscheidungen für Politiker oder andere mächtige Menschen zu treffen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6461,7184,big_five,leistung6,"Ich träume oft davon, berühmt zu sein.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6462,7183,big_five,leistung5,Tief in meinem Innersten gibt es eine Sehnsucht danach der Beste sein zu wollen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6463,7182,big_five,leistung4,"Am glücklichsten bin ich dann, wenn viele Menschen mich bewundern und das toll finden, was ich mache.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6464,7181,big_five,leistung3,Für mehr Anerkennung würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6465,7180,big_five,leistung2,Ich habe schon immer ein starkes Bedürfnis nach Anerkennung und Bewunderung verspürt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6466,7179,big_five,leistung1,Ich habe schon immer ein starkes Bedürfnis verspürt nach meinen eigenen Maßstäben der Beste zu sein.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6467,7178,big_five,vertrag10,"Ich komme immer gut mit anderen aus, auch wenn sie nicht meiner Meinung sind.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6468,7177,big_five,vertrag9,Ich kann mich gut in andere Menschen hinein versetzen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6469,7176,big_five,vertrag8,"Es fällt mir sehr leicht, meine Bedürfnisse für andere zurückzustellen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6470,7175,big_five,vertrag7,Ich würde meine schlechte Laune nie an anderen auslassen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6471,7174,big_five,vertrag6,"Wenn mir jemand hilft, erweise ich mich immer als dankbar.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6472,7173,big_five,vertrag5,Ich bin ein Egoist.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft nicht zu,0,,
6473,7172,big_five,vertrag4,Ich habe immer wieder Streit mit anderen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6474,7171,big_five,vertrag3,"Ich helfe anderen, auch wenn man mir es nicht dankt.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6475,7170,big_five,vertrag2,Ich bin ein höflicher Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6476,7169,big_five,vertrag1,"Ich achte darauf, immer freundlich zu sein.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6477,7168,big_five,offen10,Ich habe viele Ideen und viel Fantasie.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6478,7167,big_five,offen9,"Ich lese viel über wissenschaftliche Themen, neue Entdeckungen oder historische Begebenheiten.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6479,7166,big_five,offen8,Ich interessiere mich sehr für philosophische Fragen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6480,7165,big_five,offen7,"Ich beschäftige mich viel mit Kunst, Musik und Literatur.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6481,7164,big_five,offen6,Ich lerne immer wieder gerne neue Dinge.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6482,7163,big_five,offen5,Ich diskutiere gerne.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6483,7162,big_five,offen4,"Am liebsten ist es mir, wenn alles so bleibt, wie es ist.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6484,7161,big_five,offen3,"Ich reise viel, um andere Kulturen kennenzulernen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6485,7160,big_five,offen2,Ich bin ein neugieriger Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6486,7159,big_five,offen1,Ich will immer neue Dinge ausprobieren.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6487,7158,big_five,gewissen10,Ich mache eigentlich nie Flüchtigkeitsfehler.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher nicht zu,0,,
6488,7157,big_five,gewissen9,"Wenn ich mich einmal entschieden habe, dann weiche ich davon auch nicht mehr ab.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft eher zu,0,,
6489,7156,big_five,gewissen8,"Ich achte sehr darauf, dass Regeln eingehalten werden.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6490,7155,big_five,gewissen7,Auch kleine Schlampereien stören mich.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6491,7154,big_five,gewissen6,Auch kleine Bußgelder sind mir sehr unangenehm.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6492,7153,big_five,gewissen5,Ich habe meine festen Prinzipien und halte daran auch fest.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6493,7152,big_five,gewissen4,Ich gehe immer planvoll vor.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6494,7151,big_five,gewissen3,Ich war schon als Kind sehr ordentlich.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6495,7150,big_five,gewissen2,Meine Aufgaben erledige ich immer sehr genau.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
6496,7149,big_five,gewissen1,Ich bin sehr pflichtbewusst.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",254,2021-08-05 11:43:00,trifft zu,0,,
